"length","gene_id"
52131,"Montipora_capitata_HIv3___RNAseq.g50317.t1a"
512,"Montipora_capitata_HIv3___RNAseq.g50318.t1"
545,"Montipora_capitata_HIv3___RNAseq.g50319.t1"
13964,"Montipora_capitata_HIv3___RNAseq.g50317.t1b"
518,"Montipora_capitata_HIv3___TS.g4694.t1"
34627,"Montipora_capitata_HIv3___RNAseq.g50320.t1"
15311,"Montipora_capitata_HIv3___RNAseq.g50321.t2"
201061,"Montipora_capitata_HIv3___RNAseq.g50322.t1"
4084,"Montipora_capitata_HIv3___TS.g4697.t1"
2189,"Montipora_capitata_HIv3___RNAseq.g50323.t1"
6124,"Montipora_capitata_HIv3___RNAseq.g50324.t1"
374,"Montipora_capitata_HIv3___RNAseq.g50325.t1"
314,"Montipora_capitata_HIv3___RNAseq.g50326.t1"
1801,"Montipora_capitata_HIv3___RNAseq.g50327.t1"
78594,"Montipora_capitata_HIv3___RNAseq.g50328.t1"
344,"Montipora_capitata_HIv3___TS.g4706.t1"
386,"Montipora_capitata_HIv3___TS.g4707.t1"
10441,"Montipora_capitata_HIv3___TS.g4708.t1"
1457,"Montipora_capitata_HIv3___TS.g4709.t1b"
872,"Montipora_capitata_HIv3___TS.g4709.t1a"
920,"Montipora_capitata_HIv3___TS.g4710.t1"
1573,"Montipora_capitata_HIv3___RNAseq.g50330.t1"
12849,"Montipora_capitata_HIv3___RNAseq.g50331.t1"
3427,"Montipora_capitata_HIv3___RNAseq.g50332.t1"
929,"Montipora_capitata_HIv3___RNAseq.g50333.t1"
1001,"Montipora_capitata_HIv3___RNAseq.g50334.t1"
431,"Montipora_capitata_HIv3___RNAseq.g50335.t1"
500,"Montipora_capitata_HIv3___RNAseq.g50336.t1"
2144,"Montipora_capitata_HIv3___RNAseq.g50337.t1"
347,"Montipora_capitata_HIv3___RNAseq.g50338.t1"
473,"Montipora_capitata_HIv3___RNAseq.g50339.t1"
899,"Montipora_capitata_HIv3___TS.g4719.t1"
551,"Montipora_capitata_HIv3___TS.g4720.t1"
4032,"Montipora_capitata_HIv3___RNAseq.g50340.t1"
938,"Montipora_capitata_HIv3___RNAseq.g50341.t1"
395,"Montipora_capitata_HIv3___RNAseq.g50342.t1"
128787,"Montipora_capitata_HIv3___RNAseq.g50343.t2"
290,"Montipora_capitata_HIv3___TS.g4725.t1"
16769,"Montipora_capitata_HIv3___RNAseq.g50344.t2"
2643,"Montipora_capitata_HIv3___RNAseq.g50345.t1"
3545,"Montipora_capitata_HIv3___TS.g4728.t1"
32171,"Montipora_capitata_HIv3___TS.g4729.t1"
1151,"Montipora_capitata_HIv3___RNAseq.g50348.t1"
61805,"Montipora_capitata_HIv3___TS.g4731.t1"
965,"Montipora_capitata_HIv3___RNAseq.g50350.t1"
323,"Montipora_capitata_HIv3___RNAseq.g50351.t1"
323,"Montipora_capitata_HIv3___RNAseq.g50352.t1"
1565,"Montipora_capitata_HIv3___RNAseq.g50353.t1"
4268,"Montipora_capitata_HIv3___RNAseq.g50354.t1"
19241,"Montipora_capitata_HIv3___TS.g4737.t1a"
1667,"Montipora_capitata_HIv3___TS.g4737.t1b"
608,"Montipora_capitata_HIv3___TS.g4737.t1c"
314,"Montipora_capitata_HIv3___TS.g4737.t1d"
356,"Montipora_capitata_HIv3___RNAseq.g50357.t1"
2679,"Montipora_capitata_HIv3___RNAseq.g50358.t1"
263,"Montipora_capitata_HIv3___TS.g4740.t1"
536,"Montipora_capitata_HIv3___RNAseq.g50359.t1"
461,"Montipora_capitata_HIv3___RNAseq.g50360.t1"
776,"Montipora_capitata_HIv3___RNAseq.g7886.t1"
8097,"Montipora_capitata_HIv3___RNAseq.g7887.t1"
11019,"Montipora_capitata_HIv3___RNAseq.g7888.t1"
347,"Montipora_capitata_HIv3___RNAseq.g7889.t1"
1305,"Montipora_capitata_HIv3___TS.g45286.t1"
2680,"Montipora_capitata_HIv3___RNAseq.g7892.t1"
1762,"Montipora_capitata_HIv3___RNAseq.g7893.t1"
272,"Montipora_capitata_HIv3___RNAseq.g7894.t1"
27537,"Montipora_capitata_HIv3___RNAseq.g7895.t1"
6131,"Montipora_capitata_HIv3___RNAseq.g7896.t1"
1089,"Montipora_capitata_HIv3___RNAseq.g7897.t1"
8390,"Montipora_capitata_HIv3___RNAseq.g7898.t1b"
1673,"Montipora_capitata_HIv3___RNAseq.g7898.t1a"
32126,"Montipora_capitata_HIv3___RNAseq.g7899.t1a"
1583,"Montipora_capitata_HIv3___RNAseq.g7899.t1b"
17767,"Montipora_capitata_HIv3___TS.g45297.t1"
2697,"Montipora_capitata_HIv3___TS.g45298.t1"
10608,"Montipora_capitata_HIv3___RNAseq.g7903.t1"
1682,"Montipora_capitata_HIv3___TS.g45300.t1"
11842,"Montipora_capitata_HIv3___RNAseq.g7904.t1"
1927,"Montipora_capitata_HIv3___RNAseq.g7905.t1"
4275,"Montipora_capitata_HIv3___TS.g45304.t1"
1351,"Montipora_capitata_HIv3___RNAseq.g7907.t1"
1689,"Montipora_capitata_HIv3___RNAseq.g7908.t1"
725,"Montipora_capitata_HIv3___RNAseq.g7910.t1"
1106,"Montipora_capitata_HIv3___TS.g45308.t1"
1622,"Montipora_capitata_HIv3___TS.g45161.t1"
599,"Montipora_capitata_HIv3___RNAseq.g7613.t1"
1622,"Montipora_capitata_HIv3___TS.g45163.t1"
1433,"Montipora_capitata_HIv3___RNAseq.g7615.t1"
626,"Montipora_capitata_HIv3___RNAseq.g7616.t1"
626,"Montipora_capitata_HIv3___RNAseq.g7617.t1"
626,"Montipora_capitata_HIv3___RNAseq.g7618.t1"
389,"Montipora_capitata_HIv3___RNAseq.g50576.t1"
2912,"Montipora_capitata_HIv3___RNAseq.g50577.t1"
2558,"Montipora_capitata_HIv3___RNAseq.g50578.t1"
24004,"Montipora_capitata_HIv3___RNAseq.g50579.t2"
4700,"Montipora_capitata_HIv3___RNAseq.g15338.t1"
398,"Montipora_capitata_HIv3___RNAseq.g15339.t1"
296,"Montipora_capitata_HIv3___RNAseq.g15340.t1"
2306,"Montipora_capitata_HIv3___RNAseq.g15341.t1"
296,"Montipora_capitata_HIv3___RNAseq.g15342.t1"
2306,"Montipora_capitata_HIv3___RNAseq.g15343.t1"
458,"Montipora_capitata_HIv3___RNAseq.g8076.t1"
617,"Montipora_capitata_HIv3___RNAseq.g8077.t1"
3202,"Montipora_capitata_HIv3___RNAseq.g8078.t1"
12784,"Montipora_capitata_HIv3___RNAseq.g8079.t1"
1542,"Montipora_capitata_HIv3___RNAseq.g8080.t1"
8199,"Montipora_capitata_HIv3___RNAseq.g27261.t1"
5018,"Montipora_capitata_HIv3___TS.g23774.t1"
344,"Montipora_capitata_HIv3___RNAseq.g34865.t1"
6643,"Montipora_capitata_HIv3___RNAseq.g34866.t1"
6935,"Montipora_capitata_HIv3___RNAseq.g34867.t1"
1238,"Montipora_capitata_HIv3___RNAseq.g34868.t1"
1406,"Montipora_capitata_HIv3___RNAseq.g34869.t1"
470,"Montipora_capitata_HIv3___RNAseq.g34870.t1"
428,"Montipora_capitata_HIv3___RNAseq.g34871.t1"
632,"Montipora_capitata_HIv3___RNAseq.g34872.t1"
33733,"Montipora_capitata_HIv3___RNAseq.g34873.t1"
425,"Montipora_capitata_HIv3___RNAseq.g34874.t1"
1193,"Montipora_capitata_HIv3___TS.g23784.t1"
521,"Montipora_capitata_HIv3___RNAseq.g34877.t1"
356,"Montipora_capitata_HIv3___RNAseq.g34878.t1"
24323,"Montipora_capitata_HIv3___RNAseq.g50575.t1"
4531,"Montipora_capitata_HIv3___RNAseq.g45729.t1"
356,"Montipora_capitata_HIv3___RNAseq.g45730.t1"
3401,"Montipora_capitata_HIv3___RNAseq.g8242.t1"
20032,"Montipora_capitata_HIv3___RNAseq.g8243.t2"
6661,"Montipora_capitata_HIv3___TS.g41266.t1"
15940,"Montipora_capitata_HIv3___RNAseq.g8246.t1"
17207,"Montipora_capitata_HIv3___RNAseq.g8247.t1"
14939,"Montipora_capitata_HIv3___RNAseq.g8248.t1"
18103,"Montipora_capitata_HIv3___RNAseq.g8249.t1"
374,"Montipora_capitata_HIv3___TS.g41270.t1"
557,"Montipora_capitata_HIv3___TS.g41271.t1"
29838,"Montipora_capitata_HIv3___RNAseq.g8250.t1b"
838,"Montipora_capitata_HIv3___TS.g41272.t1"
2080,"Montipora_capitata_HIv3___TS.g41273.t1"
2704,"Montipora_capitata_HIv3___RNAseq.g8250.t1a"
2156,"Montipora_capitata_HIv3___RNAseq.g8251.t1"
221,"Montipora_capitata_HIv3___TS.g41276.t1"
18488,"Montipora_capitata_HIv3___RNAseq.g8252.t1"
3233,"Montipora_capitata_HIv3___TS.g23826.t1"
3237,"Montipora_capitata_HIv3___TS.g23827.t1"
935,"Montipora_capitata_HIv3___RNAseq.g3599.t1"
21789,"Montipora_capitata_HIv3___TS.g20607.t1"
1043,"Montipora_capitata_HIv3___RNAseq.g3602.t1"
2145,"Montipora_capitata_HIv3___TS.g20609.t1"
275,"Montipora_capitata_HIv3___RNAseq.g3604.t1"
1548,"Montipora_capitata_HIv3___RNAseq.g3605.t1"
1916,"Montipora_capitata_HIv3___RNAseq.g3606.t1"
660,"Montipora_capitata_HIv3___RNAseq.g8201.t1"
4172,"Montipora_capitata_HIv3___RNAseq.g8202.t1"
2502,"Montipora_capitata_HIv3___RNAseq.g12553.t1"
2516,"Montipora_capitata_HIv3___RNAseq.g12554.t1"
4905,"Montipora_capitata_HIv3___TS.g10398.t1"
1041,"Montipora_capitata_HIv3___TS.g10399.t1"
818,"Montipora_capitata_HIv3___RNAseq.g29912.t1"
6825,"Montipora_capitata_HIv3___RNAseq.g29913.t1"
1095,"Montipora_capitata_HIv3___TS.g26207.t1"
3866,"Montipora_capitata_HIv3___RNAseq.g29914.t1"
1599,"Montipora_capitata_HIv3___RNAseq.g29915.t1"
2715,"Montipora_capitata_HIv3___RNAseq.g29916.t1"
5354,"Montipora_capitata_HIv3___TS.g26210.t1"
4536,"Montipora_capitata_HIv3___TS.g26211.t1"
6114,"Montipora_capitata_HIv3___RNAseq.g29920.t1"
722,"Montipora_capitata_HIv3___RNAseq.g29921.t1"
5760,"Montipora_capitata_HIv3___TS.g26214.t1"
1380,"Montipora_capitata_HIv3___RNAseq.g29923.t1"
1218,"Montipora_capitata_HIv3___TS.g26216.t1"
2949,"Montipora_capitata_HIv3___RNAseq.g29925.t1"
2521,"Montipora_capitata_HIv3___TS.g26218.t1"
9553,"Montipora_capitata_HIv3___RNAseq.g29926.t1"
3564,"Montipora_capitata_HIv3___RNAseq.g29927.t1"
1064,"Montipora_capitata_HIv3___RNAseq.g29928.t1"
1820,"Montipora_capitata_HIv3___TS.g26223.t1"
938,"Montipora_capitata_HIv3___RNAseq.g29931.t1"
326,"Montipora_capitata_HIv3___RNAseq.g29932.t1"
440,"Montipora_capitata_HIv3___RNAseq.g29933.t1"
4359,"Montipora_capitata_HIv3___RNAseq.g29934.t1"
884,"Montipora_capitata_HIv3___RNAseq.g29935.t1"
584,"Montipora_capitata_HIv3___RNAseq.g29936.t1"
3534,"Montipora_capitata_HIv3___RNAseq.g29937.t1"
2466,"Montipora_capitata_HIv3___RNAseq.g18699.t1"
1212,"Montipora_capitata_HIv3___TS.g29440.t1"
8964,"Montipora_capitata_HIv3___RNAseq.g18701.t1"
7232,"Montipora_capitata_HIv3___RNAseq.g18702.t1"
3597,"Montipora_capitata_HIv3___RNAseq.g18703.t1"
2659,"Montipora_capitata_HIv3___RNAseq.g18704.t1"
1335,"Montipora_capitata_HIv3___RNAseq.g18705.t1"
2168,"Montipora_capitata_HIv3___RNAseq.g18706.t1"
473,"Montipora_capitata_HIv3___RNAseq.g18707.t1"
1414,"Montipora_capitata_HIv3___RNAseq.g18708.t1"
3047,"Montipora_capitata_HIv3___RNAseq.g18709.t1"
5005,"Montipora_capitata_HIv3___RNAseq.g18710.t1"
341,"Montipora_capitata_HIv3___RNAseq.g18711.t1"
1603,"Montipora_capitata_HIv3___TS.g29452.t1"
1682,"Montipora_capitata_HIv3___RNAseq.g18714.t1b"
2474,"Montipora_capitata_HIv3___RNAseq.g18714.t1a"
7148,"Montipora_capitata_HIv3___TS.g29454.t1"
2007,"Montipora_capitata_HIv3___RNAseq.g18717.t1"
5637,"Montipora_capitata_HIv3___TS.g29456.t1a"
8026,"Montipora_capitata_HIv3___TS.g29456.t1b"
353,"Montipora_capitata_HIv3___RNAseq.g18719.t1"
1741,"Montipora_capitata_HIv3___TS.g29458.t1"
1510,"Montipora_capitata_HIv3___TS.g29459.t1"
404,"Montipora_capitata_HIv3___RNAseq.g18724.t1"
8457,"Montipora_capitata_HIv3___RNAseq.g18725.t1"
6119,"Montipora_capitata_HIv3___RNAseq.g18726.t1"
2215,"Montipora_capitata_HIv3___RNAseq.g18727.t1"
4292,"Montipora_capitata_HIv3___RNAseq.g18728.t1"
6368,"Montipora_capitata_HIv3___RNAseq.g18729.t1"
2968,"Montipora_capitata_HIv3___RNAseq.g18730.t1"
1673,"Montipora_capitata_HIv3___TS.g29467.t1"
1328,"Montipora_capitata_HIv3___RNAseq.g18732.t1"
569,"Montipora_capitata_HIv3___RNAseq.g18733.t1"
1160,"Montipora_capitata_HIv3___RNAseq.g18734.t1"
25721,"Montipora_capitata_HIv3___TS.g29471.t1"
3178,"Montipora_capitata_HIv3___RNAseq.g18736.t1"
449,"Montipora_capitata_HIv3___RNAseq.g18737.t1"
6084,"Montipora_capitata_HIv3___TS.g29474.t1"
3251,"Montipora_capitata_HIv3___RNAseq.g18740.t1"
479,"Montipora_capitata_HIv3___RNAseq.g18741.t1"
251,"Montipora_capitata_HIv3___TS.g29477.t1"
422,"Montipora_capitata_HIv3___RNAseq.g18742.t1"
467,"Montipora_capitata_HIv3___RNAseq.g18743.t1"
374,"Montipora_capitata_HIv3___RNAseq.g18744.t1"
4524,"Montipora_capitata_HIv3___TS.g45430.t1"
398,"Montipora_capitata_HIv3___RNAseq.g12178.t1"
401,"Montipora_capitata_HIv3___RNAseq.g12179.t1"
6249,"Montipora_capitata_HIv3___RNAseq.g12180.t1"
5885,"Montipora_capitata_HIv3___RNAseq.g12181.t1"
21933,"Montipora_capitata_HIv3___RNAseq.g12182.t1"
6869,"Montipora_capitata_HIv3___RNAseq.g12183.t1"
4709,"Montipora_capitata_HIv3___RNAseq.g12184.t1"
674,"Montipora_capitata_HIv3___RNAseq.g8510.t1"
908,"Montipora_capitata_HIv3___RNAseq.g8511.t1"
1224,"Montipora_capitata_HIv3___TS.g10528.t1"
14089,"Montipora_capitata_HIv3___TS.g10529.t1"
3203,"Montipora_capitata_HIv3___RNAseq.g8514.t2"
2669,"Montipora_capitata_HIv3___RNAseq.g8515.t1"
425,"Montipora_capitata_HIv3___TS.g10532.t1"
1017,"Montipora_capitata_HIv3___TS.g10533.t1"
299,"Montipora_capitata_HIv3___RNAseq.g8517.t1"
1085,"Montipora_capitata_HIv3___RNAseq.g8518.t1"
754,"Montipora_capitata_HIv3___RNAseq.g8519.t1"
1979,"Montipora_capitata_HIv3___RNAseq.g8520.t1"
5669,"Montipora_capitata_HIv3___RNAseq.g8521.t1"
6314,"Montipora_capitata_HIv3___TS.g10539.t1"
1508,"Montipora_capitata_HIv3___RNAseq.g8524.t1a"
6542,"Montipora_capitata_HIv3___RNAseq.g8524.t1b"
2048,"Montipora_capitata_HIv3___RNAseq.g8524.t1c"
572,"Montipora_capitata_HIv3___TS.g10541.t1a"
735,"Montipora_capitata_HIv3___TS.g10541.t1b"
607,"Montipora_capitata_HIv3___RNAseq.g29712.t1"
7436,"Montipora_capitata_HIv3___RNAseq.g29713.t1"
5369,"Montipora_capitata_HIv3___RNAseq.g29714.t1"
15228,"Montipora_capitata_HIv3___TS.g10893.t1"
353,"Montipora_capitata_HIv3___RNAseq.g29716.t1"
6081,"Montipora_capitata_HIv3___RNAseq.g29717.t1"
5365,"Montipora_capitata_HIv3___RNAseq.g29718.t1"
2111,"Montipora_capitata_HIv3___TS.g29642.t1"
5080,"Montipora_capitata_HIv3___RNAseq.g7677.t1"
392,"Montipora_capitata_HIv3___TS.g29644.t1"
3923,"Montipora_capitata_HIv3___TS.g29645.t1"
1932,"Montipora_capitata_HIv3___TS.g29646.t1"
1430,"Montipora_capitata_HIv3___RNAseq.g7681.t1"
788,"Montipora_capitata_HIv3___RNAseq.g7682.t1a"
3878,"Montipora_capitata_HIv3___RNAseq.g7682.t1b"
764,"Montipora_capitata_HIv3___RNAseq.g7683.t1"
1161,"Montipora_capitata_HIv3___RNAseq.g7684.t1"
4285,"Montipora_capitata_HIv3___RNAseq.g8650.t1"
653,"Montipora_capitata_HIv3___RNAseq.g8651.t1"
15692,"Montipora_capitata_HIv3___RNAseq.g8652.t1"
800,"Montipora_capitata_HIv3___RNAseq.g34826.t1"
10106,"Montipora_capitata_HIv3___RNAseq.g34827.t1"
12895,"Montipora_capitata_HIv3___RNAseq.g34828.t1"
7963,"Montipora_capitata_HIv3___RNAseq.g34829.t1"
317,"Montipora_capitata_HIv3___RNAseq.g34830.t1"
13801,"Montipora_capitata_HIv3___RNAseq.g34831.t1"
1483,"Montipora_capitata_HIv3___TS.g37531.t1"
1830,"Montipora_capitata_HIv3___RNAseq.g34833.t1"
2171,"Montipora_capitata_HIv3___TS.g37533.t1"
2796,"Montipora_capitata_HIv3___TS.g37534.t1"
1213,"Montipora_capitata_HIv3___TS.g37535.t1"
869,"Montipora_capitata_HIv3___RNAseq.g34836.t1"
11768,"Montipora_capitata_HIv3___RNAseq.g34837.t1"
18872,"Montipora_capitata_HIv3___RNAseq.g34838.t1"
1483,"Montipora_capitata_HIv3___RNAseq.g34839.t1"
755,"Montipora_capitata_HIv3___RNAseq.g34840.t1"
3504,"Montipora_capitata_HIv3___RNAseq.g34841.t1"
1160,"Montipora_capitata_HIv3___RNAseq.g34842.t1"
293,"Montipora_capitata_HIv3___RNAseq.g45748.t1"
17082,"Montipora_capitata_HIv3___RNAseq.g45749.t1"
416,"Montipora_capitata_HIv3___RNAseq.g45750.t1"
416,"Montipora_capitata_HIv3___RNAseq.g45751.t1"
4684,"Montipora_capitata_HIv3___RNAseq.g45752.t1"
4904,"Montipora_capitata_HIv3___RNAseq.g45753.t1"
416,"Montipora_capitata_HIv3___RNAseq.g45754.t1"
740,"Montipora_capitata_HIv3___RNAseq.g312.t1"
353,"Montipora_capitata_HIv3___RNAseq.g313.t1"
368,"Montipora_capitata_HIv3___RNAseq.g314.t1"
356,"Montipora_capitata_HIv3___RNAseq.g315.t1"
509,"Montipora_capitata_HIv3___RNAseq.g316.t1"
509,"Montipora_capitata_HIv3___RNAseq.g317.t1"
365,"Montipora_capitata_HIv3___RNAseq.g318.t1"
947,"Montipora_capitata_HIv3___RNAseq.g319.t1"
2981,"Montipora_capitata_HIv3___TS.g10452.t1"
6890,"Montipora_capitata_HIv3___RNAseq.g321.t1"
1289,"Montipora_capitata_HIv3___RNAseq.g322.t1"
619,"Montipora_capitata_HIv3___TS.g10454.t1"
356,"Montipora_capitata_HIv3___RNAseq.g45681.t1"
359,"Montipora_capitata_HIv3___RNAseq.g45682.t1"
10000,"Montipora_capitata_HIv3___RNAseq.g7674.t1"
554,"Montipora_capitata_HIv3___RNAseq.g7675.t1"
3889,"Montipora_capitata_HIv3___RNAseq.g8058.t1"
7461,"Montipora_capitata_HIv3___RNAseq.g8059.t1"
16531,"Montipora_capitata_HIv3___RNAseq.g8060.t1"
946,"Montipora_capitata_HIv3___RNAseq.g18689.t1"
290,"Montipora_capitata_HIv3___RNAseq.g18690.t1"
1661,"Montipora_capitata_HIv3___RNAseq.g18691.t1"
2922,"Montipora_capitata_HIv3___TS.g19640.t1"
317,"Montipora_capitata_HIv3___RNAseq.g18693.t1"
1492,"Montipora_capitata_HIv3___RNAseq.g18694.t1"
287,"Montipora_capitata_HIv3___RNAseq.g18695.t1"
410,"Montipora_capitata_HIv3___RNAseq.g18696.t1"
347,"Montipora_capitata_HIv3___RNAseq.g18697.t1"
809,"Montipora_capitata_HIv3___RNAseq.g4130.t1"
6561,"Montipora_capitata_HIv3___TS.g45226.t1"
317,"Montipora_capitata_HIv3___RNAseq.g4131.t1"
1118,"Montipora_capitata_HIv3___RNAseq.g4132.t1"
356,"Montipora_capitata_HIv3___RNAseq.g4133.t1"
2127,"Montipora_capitata_HIv3___TS.g45230.t1"
1208,"Montipora_capitata_HIv3___RNAseq.g4134.t1"
908,"Montipora_capitata_HIv3___TS.g45232.t1a"
3916,"Montipora_capitata_HIv3___TS.g45232.t1b"
377,"Montipora_capitata_HIv3___RNAseq.g4136.t1"
452,"Montipora_capitata_HIv3___RNAseq.g4137.t1"
917,"Montipora_capitata_HIv3___RNAseq.g4138.t1c"
1949,"Montipora_capitata_HIv3___RNAseq.g4138.t1b"
4747,"Montipora_capitata_HIv3___RNAseq.g4138.t1a"
2111,"Montipora_capitata_HIv3___TS.g45236.t1"
1331,"Montipora_capitata_HIv3___RNAseq.g4140.t1"
323,"Montipora_capitata_HIv3___RNAseq.g4141.t1"
8170,"Montipora_capitata_HIv3___RNAseq.g4142.t1"
689,"Montipora_capitata_HIv3___RNAseq.g4143.t1"
5941,"Montipora_capitata_HIv3___RNAseq.g8527.t1"
5942,"Montipora_capitata_HIv3___RNAseq.g8528.t1"
1355,"Montipora_capitata_HIv3___RNAseq.g8563.t1"
9847,"Montipora_capitata_HIv3___RNAseq.g8564.t1"
794,"Montipora_capitata_HIv3___RNAseq.g8565.t1"
1413,"Montipora_capitata_HIv3___RNAseq.g50580.t1"
800,"Montipora_capitata_HIv3___RNAseq.g50581.t1"
1316,"Montipora_capitata_HIv3___RNAseq.g50582.t1"
5950,"Montipora_capitata_HIv3___RNAseq.g50583.t1"
2654,"Montipora_capitata_HIv3___TS.g37461.t1"
2188,"Montipora_capitata_HIv3___RNAseq.g50586.t1"
500,"Montipora_capitata_HIv3___RNAseq.g50587.t1"
449,"Montipora_capitata_HIv3___RNAseq.g50588.t1"
341,"Montipora_capitata_HIv3___RNAseq.g50589.t1"
1991,"Montipora_capitata_HIv3___TS.g37465.t1"
1286,"Montipora_capitata_HIv3___RNAseq.g50592.t1"
70580,"Montipora_capitata_HIv3___RNAseq.g50593.t1"
272,"Montipora_capitata_HIv3___TS.g37468.t1"
1274,"Montipora_capitata_HIv3___TS.g37469.t1"
11365,"Montipora_capitata_HIv3___RNAseq.g50594.t2"
8025,"Montipora_capitata_HIv3___RNAseq.g50595.t2"
11090,"Montipora_capitata_HIv3___RNAseq.g50596.t1"
254,"Montipora_capitata_HIv3___TS.g37472.t1"
3392,"Montipora_capitata_HIv3___RNAseq.g50597.t1"
1160,"Montipora_capitata_HIv3___RNAseq.g3752.t1"
428,"Montipora_capitata_HIv3___RNAseq.g3753.t1"
914,"Montipora_capitata_HIv3___RNAseq.g3754.t1"
5325,"Montipora_capitata_HIv3___TS.g37298.t1"
1295,"Montipora_capitata_HIv3___RNAseq.g23868.t1"
1599,"Montipora_capitata_HIv3___RNAseq.g23869.t1"
1599,"Montipora_capitata_HIv3___RNAseq.g23870.t1"
631,"Montipora_capitata_HIv3___RNAseq.g23871.t1"
515,"Montipora_capitata_HIv3___RNAseq.g23872.t1"
380,"Montipora_capitata_HIv3___RNAseq.g23873.t1"
1690,"Montipora_capitata_HIv3___RNAseq.g23874.t1"
1065,"Montipora_capitata_HIv3___RNAseq.g23875.t1"
536,"Montipora_capitata_HIv3___RNAseq.g23876.t1"
6500,"Montipora_capitata_HIv3___RNAseq.g23877.t1"
3120,"Montipora_capitata_HIv3___RNAseq.g23878.t1"
431,"Montipora_capitata_HIv3___RNAseq.g23879.t1"
551,"Montipora_capitata_HIv3___RNAseq.g23880.t1"
4121,"Montipora_capitata_HIv3___RNAseq.g23881.t1"
2744,"Montipora_capitata_HIv3___RNAseq.g23882.t1"
1643,"Montipora_capitata_HIv3___RNAseq.g23883.t1"
14123,"Montipora_capitata_HIv3___TS.g37311.t1"
260,"Montipora_capitata_HIv3___RNAseq.g23885.t1"
961,"Montipora_capitata_HIv3___RNAseq.g23886.t1"
961,"Montipora_capitata_HIv3___RNAseq.g23887.t1"
3172,"Montipora_capitata_HIv3___RNAseq.g23888.t1"
6438,"Montipora_capitata_HIv3___TS.g37315.t1"
278,"Montipora_capitata_HIv3___RNAseq.g23890.t1"
1255,"Montipora_capitata_HIv3___RNAseq.g300.t1"
305,"Montipora_capitata_HIv3___RNAseq.g301.t1"
2573,"Montipora_capitata_HIv3___TS.g20048.t1"
290,"Montipora_capitata_HIv3___TS.g20049.t1"
230,"Montipora_capitata_HIv3___TS.g20050.t1"
449,"Montipora_capitata_HIv3___RNAseq.g303.t1"
293,"Montipora_capitata_HIv3___TS.g20052.t1"
326,"Montipora_capitata_HIv3___TS.g20053.t1"
778,"Montipora_capitata_HIv3___TS.g20054.t1"
3922,"Montipora_capitata_HIv3___TS.g104.t1"
4153,"Montipora_capitata_HIv3___TS.g105.t1"
7822,"Montipora_capitata_HIv3___RNAseq.g29968.t1"
736,"Montipora_capitata_HIv3___TS.g106.t1"
656,"Montipora_capitata_HIv3___RNAseq.g29970.t1"
320,"Montipora_capitata_HIv3___RNAseq.g29971.t1"
2092,"Montipora_capitata_HIv3___TS.g109.t1"
17540,"Montipora_capitata_HIv3___RNAseq.g29972.t1"
830,"Montipora_capitata_HIv3___TS.g110.t1"
3753,"Montipora_capitata_HIv3___RNAseq.g29973.t1"
3836,"Montipora_capitata_HIv3___RNAseq.g4015.t1"
539,"Montipora_capitata_HIv3___RNAseq.g4016.t1"
1317,"Montipora_capitata_HIv3___RNAseq.g4017.t1"
1960,"Montipora_capitata_HIv3___RNAseq.g4018.t1"
1338,"Montipora_capitata_HIv3___TS.g13986.t1"
299,"Montipora_capitata_HIv3___RNAseq.g4020.t1"
1177,"Montipora_capitata_HIv3___RNAseq.g4021.t1"
383,"Montipora_capitata_HIv3___RNAseq.g4022.t1"
503,"Montipora_capitata_HIv3___RNAseq.g4023.t1"
1888,"Montipora_capitata_HIv3___RNAseq.g4024.t1"
392,"Montipora_capitata_HIv3___RNAseq.g4025.t1"
2147,"Montipora_capitata_HIv3___RNAseq.g4026.t1"
290,"Montipora_capitata_HIv3___RNAseq.g4027.t1"
2161,"Montipora_capitata_HIv3___TS.g13994.t1"
7231,"Montipora_capitata_HIv3___RNAseq.g4028.t1"
353,"Montipora_capitata_HIv3___RNAseq.g4029.t1"
4934,"Montipora_capitata_HIv3___RNAseq.g4030.t1"
827,"Montipora_capitata_HIv3___RNAseq.g4031.t1"
4861,"Montipora_capitata_HIv3___TS.g13998.t1"
969,"Montipora_capitata_HIv3___RNAseq.g4033.t1"
467,"Montipora_capitata_HIv3___RNAseq.g4034.t1"
317,"Montipora_capitata_HIv3___RNAseq.g4035.t1"
4770,"Montipora_capitata_HIv3___RNAseq.g4036.t1"
236,"Montipora_capitata_HIv3___TS.g14002.t1"
2323,"Montipora_capitata_HIv3___RNAseq.g8144.t1"
1913,"Montipora_capitata_HIv3___RNAseq.g8145.t2"
1259,"Montipora_capitata_HIv3___RNAseq.g8146.t1"
1679,"Montipora_capitata_HIv3___RNAseq.g8147.t1"
3029,"Montipora_capitata_HIv3___RNAseq.g12572.t1"
1610,"Montipora_capitata_HIv3___RNAseq.g12573.t1"
1919,"Montipora_capitata_HIv3___TS.g19303.t1a"
1370,"Montipora_capitata_HIv3___TS.g19303.t1b"
1457,"Montipora_capitata_HIv3___TS.g19303.t1c"
902,"Montipora_capitata_HIv3___TS.g19304.t1"
1571,"Montipora_capitata_HIv3___RNAseq.g12576.t1"
46646,"Montipora_capitata_HIv3___TS.g19306.t1"
14522,"Montipora_capitata_HIv3___TS.g19307.t1"
1217,"Montipora_capitata_HIv3___RNAseq.g12580.t1"
